ViscoIntrinseca ; RgFloryFox 
11.444806 ; 25.2711925507  
12.808084 ; 26.2372093201  
13.268947 ; 26.5482006073  
8.652687 ; 23.0218353271  
4.518509 ; 18.5390720367  
2.944231 ; 16.0723819733  
2.944231 ; 16.0723819733  
8.528471 ; 22.9111385345  
11.538266 ; 25.3397960663  
12.834548 ; 26.2552680969  
13.213157 ; 26.5109405518  
7.744789 ; 22.1867046356  
4.352093 ; 18.3086223602  
3.234863 ; 16.5847225189  
3.673315 ; 17.3025054932  
9.483814 ; 23.7365322113  
11.943339 ; 25.6329250336  
13.025998 ; 26.3851718903  
12.454747 ; 25.9936885834  
6.274223 ; 20.6828117371  
3.201246 ; 16.5270729065  
2.387047 ; 14.9868345261  
4.040718 ; 17.8611373901  
9.726763 ; 23.9375133514  
12.006282 ; 25.6778774261  
13.059377 ; 26.4076900482  
11.171102 ; 25.0681114197  
5.646944 ; 19.9692039490  
3.179073 ; 16.4888267517  
2.701282 ; 15.6175508499  
5.723714 ; 20.0592918396  
10.460137 ; 24.5246067047  
12.330293 ; 25.9068183899  
13.123750 ; 26.4510097504  
10.186433 ; 24.3088054657  
5.673408 ; 20.0003509521  
3.750324 ; 17.4225826263  
3.524065 ; 17.0649185181  
7.680654 ; 22.1252918243  
11.226892 ; 25.1097736359  
12.650250 ; 26.1289920807  
13.175248 ; 26.4855613708  
9.205818 ; 23.5023021698  
5.357742 ; 19.6223125458  
3.810167 ; 17.5147628784  
3.758669 ; 17.4354934692  
8.852482 ; 23.1976833344  
11.665582 ; 25.4326572418  
12.838840 ; 26.2581939697  
13.148784 ; 26.4678173065  
7.876157 ; 22.3114471436  
4.385710 ; 18.3556423187  
3.187418 ; 16.5032424927  
3.498792 ; 17.0240268707  
9.300709 ; 23.5827770233  
11.827468 ; 25.5497608185  
12.948989 ; 26.3330726624  
12.620925 ; 26.1087856293  
6.747484 ; 21.1902904510  
3.725052 ; 17.3833580017  
2.867460 ; 15.9314527512  
4.236221 ; 18.1446723938  
9.820461 ; 24.0141315460  
12.053727 ; 25.7116565704  
13.076066 ; 26.4189338684  
11.619328 ; 25.3990001678  
6.756067 ; 21.1992702484  
4.475117 ; 18.4795360565  
3.976583 ; 17.7661361694  
6.461381 ; 20.8864555359  
10.877847 ; 24.8468055725  
12.548207 ; 26.0585441589  
13.196229 ; 26.4996128082  
10.566234 ; 24.6072463989  
6.145715 ; 20.5406284332  
4.206896 ; 18.1027069092  
3.937483 ; 17.7077121735  
7.795095 ; 22.2346382141  
11.316298 ; 25.1762504578  
12.581824 ; 26.0817947388  
13.166903 ; 26.4799709320  
9.236574 ; 23.5284461975  
5.106449 ; 19.3106079102  
3.422022 ; 16.8985919952  
3.361940 ; 16.7991104126  
8.430719 ; 22.8232669830  
11.474132 ; 25.2927589417  
12.770413 ; 26.2114620209  
13.183831 ; 26.4913120270  
8.473873 ; 22.8621406555  
5.110740 ; 19.3160152435  
3.870249 ; 17.6063461304  
4.053354 ; 17.8797378540  
9.508848 ; 23.7574005127  
11.912822 ; 25.6110744476  
12.965917 ; 26.3445434570  
12.876510 ; 26.2838516235  
7.973909 ; 22.4033699036  
5.297899 ; 19.5489807129  
4.445791 ; 18.4390811920  
5.399704 ; 19.6734066010  
10.429381 ; 24.5005455017  
12.352704 ; 25.9225044250  
13.204574 ; 26.5051975250  
11.976956 ; 25.6569519043  
7.352352 ; 21.8054485321  
5.088329 ; 19.2877388000  
4.543543 ; 18.5732460022  
6.675004 ; 21.1141414642  
10.996341 ; 24.9367008209  
12.608289 ; 26.1000671387  
13.252257 ; 26.5370635986  
10.936498 ; 24.8913822174  
6.691694 ; 21.1317253113  
4.778147 ; 18.8875694275  
4.470825 ; 18.4736270905  
7.936239 ; 22.3680362701  
11.418342 ; 25.2516994476  
12.761830 ; 26.2055892944  
13.238191 ; 26.5276737213  
9.994984 ; 24.1555519104  
6.299257 ; 20.7102832794  
4.734993 ; 18.8305377960  
4.616261 ; 18.6718082428  
9.078741 ; 23.3936595917  
11.794089 ; 25.5257034302  
12.893199 ; 26.2952022552  
13.183831 ; 26.4913120270  
9.099722 ; 23.4116649628  
5.945920 ; 20.3155841827  
4.714012 ; 18.8026828766  
4.795074 ; 18.9098491669  
9.866476 ; 24.0515804291  
12.109756 ; 25.7514324188  
13.076066 ; 26.4189338684  
13.042687 ; 26.3964347839  
8.324623 ; 22.7271213531  
5.638599 ; 19.9593620300  
4.747391 ; 18.8469581604  
5.426406 ; 19.7057838440  
10.298013 ; 24.3972434998  
12.506246 ; 26.0294647217  
13.298272 ; 26.5677433014  
12.164115 ; 25.7899074554  
7.586956 ; 22.0349502563  
5.285263 ; 19.5334262848  
4.693031 ; 18.7747459412  
6.577253 ; 21.0105667114  
10.967015 ; 24.9145145416  
12.564897 ; 26.0700931549  
13.204574 ; 26.5051975250  
11.120795 ; 25.0304241180  
6.870508 ; 21.3182983398  
4.913807 ; 19.0646553040  
4.568815 ; 18.6076183319  
7.803440 ; 22.2425689697  
11.389016 ; 25.2300624847  
12.766122 ; 26.2085266113  
13.268947 ; 26.5482006073  
10.161160 ; 24.2886867523  
6.355047 ; 20.7712440491  
4.730701 ; 18.8248462677  
4.585505 ; 18.6302490234  
8.912563 ; 23.2500457764  
11.773108 ; 25.5105609894  
12.948989 ; 26.3330726624  
13.273238 ; 26.5510616302  
9.219885 ; 23.5142669678  
5.924940 ; 20.2916584015  
4.603624 ; 18.6547546387  
4.645586 ; 18.7112636566  
9.726763 ; 23.9375133514  
12.087344 ; 25.7355365753  
12.637614 ; 26.1202869415  
13.034343 ; 26.3908061981  
8.447409 ; 22.8383159637  
5.681991 ; 20.0104312897  
4.714012 ; 18.8026828766  
5.301952 ; 19.5539646149  
10.293960 ; 24.3940410614  
12.288331 ; 25.8773956299  
13.171195 ; 26.4828472137  
12.373685 ; 25.9371719360  
7.940292 ; 22.3718414307  
5.651235 ; 19.9742603302  
5.042076 ; 19.2291183472  
6.631612 ; 21.0682907104  
10.967015 ; 24.9145145416  
12.560843 ; 26.0672893524  
13.213157 ; 26.5109405518  
11.461495 ; 25.2834701538  
7.454395 ; 21.9058647156  
5.588293 ; 19.8998279572  
5.220890 ; 19.4537982941  
8.046627 ; 22.4712677002  
11.521577 ; 25.3275718689  
12.808084 ; 26.2372093201  
13.260602 ; 26.5426349640  
10.622024 ; 24.6504783630  
7.105112 ; 21.5582370758  
5.561828 ; 19.8683643341  
5.374670 ; 19.6429576874  
9.223938 ; 23.5177116394  
11.921166 ; 25.6170520782  
12.990951 ; 26.3614883423  
13.273238 ; 26.5510616302  
9.735107 ; 23.9443588257  
6.639957 ; 21.0771236420  
5.335569 ; 19.5952072144  
5.331277 ; 19.5899524689  
9.953022 ; 24.1217002869  
10.834455 ; 24.8137226105  
12.433766 ; 25.9790840149  
13.580321 ; 26.7542591095  
8.814812 ; 23.1647319794  
5.894184 ; 20.2564888000  
4.836798 ; 18.9645366669  
5.276918 ; 19.5231418610  
10.271548 ; 24.3763256073  
12.284278 ; 25.8745498657  
13.148784 ; 26.4678173065  
12.463092 ; 25.9994907379  
7.676363 ; 22.1211681366  
5.160808 ; 19.3788871765  
4.385710 ; 18.3556423187  
5.852222 ; 20.2083034515  
10.668277 ; 24.6862049103  
12.510537 ; 26.0324420929  
13.306617 ; 26.5732994080  
11.517524 ; 25.3246021271  
7.134437 ; 21.5878543854  
5.042076 ; 19.2291183472  
4.616261 ; 18.6718082428  
7.339715 ; 21.7929477692  
11.193274 ; 25.0846843719  
12.271642 ; 25.8656749725  
13.576268 ; 26.7515983582  
10.967015 ; 24.9145145416  
7.304906 ; 21.7584419250  
5.673408 ; 20.0003509521  
5.451440 ; 19.7360401154  
9.112358 ; 23.4224967957  
11.908530 ; 25.6079998016  
13.021707 ; 26.3822746277  
13.333081 ; 26.5909042358  
10.289668 ; 24.3906517029  
7.385969 ; 21.8386325836  
6.120443 ; 20.5124340057  
6.077289 ; 20.4641113281  
10.289668 ; 24.3906517029  
12.377738 ; 25.9400024414  
13.242482 ; 26.5305385590  
13.337373 ; 26.5937576294  
9.560585 ; 23.8004093170  
7.049322 ; 21.5016613007  
6.082773 ; 20.4702663422  
6.338357 ; 20.7530460358  
10.881900 ; 24.8498916626  
12.612580 ; 26.1030292511  
13.337373 ; 26.5937576294  
12.766122 ; 26.2085266113  
8.383274 ; 22.7803726196  
6.010055 ; 20.3883647919  
5.306243 ; 19.5592403412  
6.486415 ; 20.9133949280  
10.979651 ; 24.9240798950  
12.616633 ; 26.1058235168  
13.337373 ; 26.5937576294  
11.814832 ; 25.5406589508  
7.624864 ; 22.0715904236  
5.578517 ; 19.8882179260  
5.127429 ; 19.3370170593  
7.539510 ; 21.9889240265  
11.320590 ; 25.1794338226  
12.739657 ; 26.1904029846  
13.345717 ; 26.5993022919  
11.081695 ; 25.0010547638  
7.522821 ; 21.9726867676  
5.906820 ; 20.2709541321  
5.651235 ; 19.9742603302  
9.099722 ; 23.4116649628  
11.904239 ; 25.6049232483  
12.995242 ; 26.3643894196  
13.277291 ; 26.5537643433  
10.250567 ; 24.3597183228  
7.228136 ; 21.6819515228  
5.902528 ; 20.2660427094  
5.852222 ; 20.2083034515  
10.015965 ; 24.1724414825  
12.232541 ; 25.8381729126  
13.144731 ; 26.4650974274  
13.289927 ; 26.5621852875  
9.228230 ; 23.5213584900  
6.401300 ; 20.8215141296  
5.297899 ; 19.5489807129  
5.497455 ; 19.7914142609  
10.348319 ; 24.4369029999  
12.352704 ; 25.9225044250  
13.200521 ; 26.5024871826  
12.859582 ; 26.2723274231  
8.621931 ; 22.9945240021  
6.180524 ; 20.5793361664  
5.501747 ; 19.7965621948  
6.478071 ; 20.9044227600  
10.950326 ; 24.9018688202  
12.573241 ; 26.0758628845  
13.302564 ; 26.5706005096  
12.155770 ; 25.7840080261  
8.507490 ; 22.8923339844  
6.648540 ; 21.0862026215  
6.193161 ; 20.5933513641  
8.175135 ; 22.5902614594  
11.683702 ; 25.4458179474  
12.901544 ; 26.3008728027  
13.302564 ; 26.5706005096  
11.312007 ; 25.1730670929  
7.902622 ; 22.3364086151  
6.307601 ; 20.7194232941  
6.022691 ; 20.4026451111  
9.163857 ; 23.4665393829  
11.934995 ; 25.6269550323  
12.995242 ; 26.3643894196  
13.268947 ; 26.5482006073  
10.549544 ; 24.5942821503  
7.591247 ; 22.0391044617  
6.261587 ; 20.6689167023  
6.163835 ; 20.5607967377  
9.994984 ; 24.1555519104  
12.284278 ; 25.8745498657  
13.187884 ; 26.4940261841  
13.289927 ; 26.5621852875  
9.820461 ; 24.0141315460  
7.219791 ; 21.6736049652  
6.154060 ; 20.5499210358  
6.243467 ; 20.6489601135  
10.680675 ; 24.6957645416  
12.506246 ; 26.0294647217  
13.264655 ; 26.5453376770  
13.051032 ; 26.4020652771  
9.124756 ; 23.4331150055  
6.849527 ; 21.2965755463  
6.087064 ; 20.4750766754  
6.824493 ; 21.2705974579  
11.150121 ; 25.0524063110  
12.710332 ; 26.1702919006  
13.447761 ; 26.6669235229  
12.548207 ; 26.0585441589  
8.729458 ; 23.0897216797  
6.785392 ; 21.2298984528  
6.278276 ; 20.6872634888  
8.085728 ; 22.5076065063  
11.734008 ; 25.4822864532  
12.974261 ; 26.3501949310  
13.375043 ; 26.6187705994  
11.436461 ; 25.2650489807  
7.888793 ; 22.3233718872  
6.248950 ; 20.6550045013  
5.941629 ; 20.3106956482  
9.010315 ; 23.3347377777  
11.960267 ; 25.6450309753  
13.067721 ; 26.4133129120  
13.345717 ; 26.5993022919  
10.770082 ; 24.7644824982  
7.817506 ; 22.2559261322  
6.496191 ; 20.9238948822  
6.380319 ; 20.7987403870  
10.178088 ; 24.3021659851  
12.390374 ; 25.9488277435  
13.252257 ; 26.5370635986  
13.337373 ; 26.5937576294  
10.003328 ; 24.1622734070  
7.356643 ; 21.8096904755  
6.239175 ; 20.6442298889  
6.290912 ; 20.7011337280  
10.736703 ; 24.7388725281  
12.581824 ; 26.0817947388  
13.323306 ; 26.5844058990  
13.192176 ; 26.4969005585  
9.159803 ; 23.4630775452  
6.785392 ; 21.2298984528  
5.975246 ; 20.3489284515  
6.602287 ; 21.0371894836  
11.116504 ; 25.0272045135  
12.739657 ; 26.1904029846  
13.430833 ; 26.6557292938  
12.437819 ; 25.9819049835  
8.439064 ; 22.8307952881  
6.384372 ; 20.8031444550  
5.830049 ; 20.1827487946  
7.539510 ; 21.9889240265  
11.490821 ; 25.3050174713  
12.880563 ; 26.2866077423  
13.370990 ; 26.6160812378  
11.580228 ; 25.3704776764  
7.944583 ; 22.3758735657  
6.230831 ; 20.6350212097  
5.877494 ; 20.2373504639  
8.763075 ; 23.1193237305  
11.700391 ; 25.4579277039  
12.928246 ; 26.3190059662  
13.314961 ; 26.5788516998  
10.689258 ; 24.7023792267  
7.467031 ; 21.9182357788  
6.022691 ; 20.4026451111  
5.877494 ; 20.2373504639  
9.683609 ; 23.9020595551  
12.159823 ; 25.7868728638  
13.153075 ; 26.4706954956  
13.362407 ; 26.6103839874  
10.289668 ; 24.3906517029  
7.688999 ; 22.1333007813  
6.567478 ; 21.0001525879  
6.581306 ; 21.0148830414  
10.775804 ; 24.7688674927  
12.620925 ; 26.1087856293  
13.362407 ; 26.6103839874  
13.366698 ; 26.6132335663  
9.773016 ; 23.9753971100  
7.547855 ; 21.9970340729  
6.743431 ; 21.1860446930  
7.173538 ; 21.6272220612  
11.384725 ; 25.2268924713  
12.842893 ; 26.2609577179  
13.456105 ; 26.6724376678  
12.645959 ; 26.1260356903  
8.839846 ; 23.1866397858  
6.818771 ; 21.2646522522  
6.234884 ; 20.6394958496  
7.668018 ; 22.1131515503  
11.555194 ; 25.3521823883  
12.909888 ; 26.3065414429  
13.447761 ; 26.6669235229  
11.750697 ; 25.4943618774  
8.021355 ; 22.4477157593  
6.230831 ; 20.6350212097  
5.843877 ; 20.1986942291  
8.541107 ; 22.9224472046  
11.789798 ; 25.5226078033  
13.005017 ; 26.3709983826  
13.375043 ; 26.6187705994  
10.987996 ; 24.9303913116  
7.782697 ; 22.2228431702  
6.315946 ; 20.7285575867  
6.141424 ; 20.5358467102  
9.743690 ; 23.9513931274  
12.240886 ; 25.8440494537  
13.233899 ; 26.5248050690  
13.435124 ; 26.6585674286  
10.233878 ; 24.3464889526  
7.369041 ; 21.8219337463  
6.120443 ; 20.5124340057  
6.112098 ; 20.5031070709  
10.433673 ; 24.5039062500  
12.475490 ; 26.0081100464  
13.310908 ; 26.5761566162  
13.418435 ; 26.6475257874  
9.444714 ; 23.7038669586  
6.926298 ; 21.3758468628  
6.014347 ; 20.3932170868  
6.376028 ; 20.7940769196  
10.919570 ; 24.8785343170  
12.608289 ; 26.1000671387  
13.341664 ; 26.5966091156  
12.693404 ; 26.1586685181  
8.665323 ; 23.0330352783  
6.500482 ; 20.9285011292  
5.852222 ; 20.2083034515  
7.173538 ; 21.6272220612  
11.320590 ; 25.1794338226  
12.782811 ; 26.2199401855  
13.366698 ; 26.6132335663  
11.768817 ; 25.5074596405  
7.910966 ; 22.3442649841  
6.026983 ; 20.4074897766  
5.604982 ; 19.9196186066  
8.141518 ; 22.5592517853  
11.592864 ; 25.3797016144  
12.897491 ; 26.2981185913  
13.350009 ; 26.6021518707  
10.886191 ; 24.8531589508  
7.292270 ; 21.7458896637  
5.642890 ; 19.9644241333  
5.438804 ; 19.7207775116  
9.103775 ; 23.4151420593  
11.887549 ; 25.5929508209  
13.009070 ; 26.3737392426  
13.306617 ; 26.5732994080  
10.059356 ; 24.2072982788  
6.968259 ; 21.4189262390  
5.609273 ; 19.9246997833  
5.578517 ; 19.8882179260  
10.003328 ; 24.1622734070  
12.249230 ; 25.8499202728  
13.171195 ; 26.4828472137  
13.337373 ; 26.5937576294  
9.386063 ; 23.6546974182  
6.760120 ; 21.2035083771  
5.779743 ; 20.1245307922  
6.056308 ; 20.4405345917  
10.711431 ; 24.7194480896  
12.523173 ; 26.0412044525  
13.314961 ; 26.5788516998  
12.838840 ; 26.2581939697  
8.869171 ; 23.2122516632  
6.687641 ; 21.1274566650  
6.014347 ; 20.3932170868  
7.126092 ; 21.5794353485  
11.282681 ; 25.1512966156  
12.761830 ; 26.2055892944  
13.426780 ; 26.6530494690  
12.045382 ; 25.7057209015  
8.401394 ; 22.7967739105  
6.581306 ; 21.0148830414  
6.128788 ; 20.5217514038  
8.328676 ; 22.7308101654  
11.713027 ; 25.4670886993  
12.944936 ; 26.3303260803  
13.302564 ; 26.5706005096  
11.295318 ; 25.1606826782  
8.162498 ; 22.5786151886  
6.675004 ; 21.1141414642  
6.452798 ; 20.8772029877  
9.606600 ; 23.8385314941  
12.122153 ; 25.7602157593  
13.072013 ; 26.4162044525  
13.273238 ; 26.5510616302  
10.360955 ; 24.4468479156  
7.408142 ; 21.8604621887  
6.087064 ; 20.4750766754  
6.031036 ; 20.4120616913  
10.092734 ; 24.2340431213  
12.245177 ; 25.8470687866  
13.140439 ; 26.4622173309  
13.256310 ; 26.5397701263  
10.092734 ; 24.2340431213  
7.813215 ; 22.2518520355  
6.905317 ; 21.3542404175  
7.036685 ; 21.4888057709  
11.183499 ; 25.0773811340  
12.727021 ; 26.1817398071  
13.366698 ; 26.6132335663  
13.017415 ; 26.3793754578  
9.440422 ; 23.7002773285  
7.404088 ; 21.8564758301  
6.725311 ; 21.1670513153  
7.582902 ; 22.0310268402  
11.495112 ; 25.3081665039  
12.812137 ; 26.2399768829  
13.414144 ; 26.6446838379  
12.066363 ; 25.7206382751  
8.393049 ; 22.7892227173  
6.525516 ; 20.9553337097  
6.052017 ; 20.4357051849  
8.042336 ; 22.4672698975  
11.538266 ; 25.3397960663  
12.803792 ; 26.2342796326  
13.183831 ; 26.4913120270  
11.145829 ; 25.0491924286  
7.744789 ; 22.1867046356  
6.137132 ; 20.5310630798  
5.881547 ; 20.2420024872  
9.039640 ; 23.3600254059  
11.823415 ; 25.5468425751  
12.897491 ; 26.2981185913  
13.171195 ; 26.4828472137  
10.703086 ; 24.7130260468  
7.983684 ; 22.4125213623  
6.751775 ; 21.1947803497  
6.662368 ; 21.1008110046  
10.375022 ; 24.4579067230  
12.369393 ; 25.9341735840  
13.144731 ; 26.4650974274  
13.213157 ; 26.5109405518  
9.833097 ; 24.0244274139  
7.304906 ; 21.7584419250  
6.286621 ; 20.6964244843  
6.380319 ; 20.7987403870  
10.749339 ; 24.7485733032  
12.506246 ; 26.0294647217  
13.229846 ; 26.5220985413  
12.990951 ; 26.3614883423  
9.475470 ; 23.7295684814  
7.425069 ; 21.8771018982  
6.712675 ; 21.1537876129  
7.425069 ; 21.8771018982  
11.405705 ; 25.2423801422  
12.770413 ; 26.2114620209  
13.370990 ; 26.6160812378  
12.074708 ; 25.7265644073  
8.844137 ; 23.1903915405  
7.134437 ; 21.5878543854  
6.648540 ; 21.0862026215  
8.337021 ; 22.7383995056  
11.683702 ; 25.4458179474  
12.855529 ; 26.2695674896  
13.204574 ; 26.5051975250  
11.555194 ; 25.3521823883  
8.486509 ; 22.8735008240  
6.972551 ; 21.4233226776  
6.691694 ; 21.1317253113  
9.415388 ; 23.6793079376  
12.028693 ; 25.6938438416  
13.005017 ; 26.3709983826  
13.225554 ; 26.5192279816  
8.422375 ; 22.8157348633  
3.311634 ; 16.7148971558  
1.333952 ; 12.3443908691  
1.273870 ; 12.1562051773  
6.824493 ; 21.2705974579  
10.553597 ; 24.5974311829  
12.240886 ; 25.8440494537  
12.901544 ; 26.3008728027  
7.973909 ; 22.4033699036  
4.308939 ; 18.2479057312  
3.004312 ; 16.1809730530  
3.166437 ; 16.4669513702  
8.771420 ; 23.1266593933  
11.478423 ; 25.2959117889  
12.718677 ; 26.1760177612  
12.812137 ; 26.2399768829  
7.705688 ; 22.1493034363  
4.884481 ; 19.0266532898  
4.001617 ; 17.8033390045  
4.854918 ; 18.9881896973  
9.947538 ; 24.1172695160  
12.020349 ; 25.6879005432  
13.005017 ; 26.3709983826  
11.849879 ; 25.5658893585  
6.976604 ; 21.4274730682  
4.589558 ; 18.6357345581  
3.988981 ; 17.7845783234  
5.991935 ; 20.3678550720  
10.464190 ; 24.5277729034  
12.253522 ; 25.8529376984  
13.055324 ; 26.4049568176  
10.809182 ; 24.7944145203  
6.427764 ; 20.8501682281  
4.454136 ; 18.4506111145  
4.130125 ; 17.9919128418  
7.390022 ; 21.8426246643  
11.023044 ; 24.9568691254  
12.510537 ; 26.0324420929  
13.106822 ; 26.4396324158  
10.032654 ; 24.1858615875  
6.411075 ; 20.8321075439  
4.836798 ; 18.9645366669  
4.714012 ; 18.8026828766  
8.860826 ; 23.2049713135  
11.640309 ; 25.4142780304  
12.808084 ; 26.2372093201  
13.153075 ; 26.4706954956  
9.641647 ; 23.8674850464  
6.781101 ; 21.2254219055  
5.609273 ; 19.9246997833  
5.642890 ; 19.9644241333  
10.140180 ; 24.2719573975  
12.198924 ; 25.8144836426  
13.102769 ; 26.4369049072  
13.183831 ; 26.4913120270  
9.278536 ; 23.5640201569  
6.968259 ; 21.4189262390  
6.141424 ; 20.5358467102  
6.639957 ; 21.0771236420  
10.967015 ; 24.9145145416  
12.587308 ; 26.0855827332  
13.323306 ; 26.5844058990  
12.479781 ; 26.0110912323  
8.725405 ; 23.0861473083  
6.756067 ; 21.1992702484  
6.176233 ; 20.5745735168  
7.612228 ; 22.0593910217  
11.418342 ; 25.2516994476  
12.782811 ; 26.2199401855  
13.264655 ; 26.5453376770  
11.529922 ; 25.3336868286  
7.803440 ; 22.2425689697  
5.996227 ; 20.3727169037  
5.638599 ; 19.9593620300  
8.332968 ; 22.7347145081  
11.615275 ; 25.3960456848  
12.880563 ; 26.2866077423  
13.293981 ; 26.5648841858  
10.574578 ; 24.6137218475  
7.040977 ; 21.4931735992  
5.472421 ; 19.7613258362  
5.301952 ; 19.5539646149  
9.130478 ; 23.4380130768  
11.840104 ; 25.5588569641  
12.965917 ; 26.3445434570  
13.285636 ; 26.5593261719  
10.050773 ; 24.2004108429  
7.228136 ; 21.6819515228  
6.022691 ; 20.4026451111  
6.014347 ; 20.3932170868  
10.310649 ; 24.4072189331  
12.577533 ; 26.0788288116  
13.225554 ; 26.5192279816  
13.451814 ; 26.6696014404  
9.637356 ; 23.8639450073  
7.292270 ; 21.7458896637  
6.415128 ; 20.8364963531  
6.781101 ; 21.2254219055  
11.094331 ; 25.0105533600  
12.685060 ; 26.1529331207  
13.383388 ; 26.6243038177  
12.658595 ; 26.1347351074  
8.908272 ; 23.2463130951  
6.883144 ; 21.3313598633  
6.257295 ; 20.6641941071  
7.531166 ; 21.9808082581  
11.474132 ; 25.2927589417  
12.868165 ; 26.2781715393  
13.383388 ; 26.6243038177  
11.713027 ; 25.4670886993  
7.791042 ; 22.2307834625  
5.877494 ; 20.2373504639  
5.485057 ; 19.7765254974  
8.060455 ; 22.4841327667  
11.563539 ; 25.3582839966  
12.884854 ; 26.2895259857  
13.337373 ; 26.5937576294  
11.023044 ; 24.9568691254  
7.761716 ; 22.2028579712  
6.269931 ; 20.6780948639  
6.068706 ; 20.4544715881  
9.573221 ; 23.8108901978  
12.134789 ; 25.7691650391  
13.123750 ; 26.4510097504  
13.345717 ; 26.5993022919  
10.109424 ; 24.2473926544  
7.101058 ; 21.5541362762  
5.800724 ; 20.1488533020  
5.767107 ; 20.1098537445  
10.119199 ; 24.2552070618  
12.275933 ; 25.8686904907  
13.192176 ; 26.4969005585  
13.319253 ; 26.5817089081  
9.538174 ; 23.7817974091  
7.084131 ; 21.5369968414  
6.154060 ; 20.5499210358  
6.440401 ; 20.8638229370  
10.911225 ; 24.8721942902  
12.641906 ; 26.1232433319  
13.400315 ; 26.6355247498  
12.923955 ; 26.3160934448  
9.508848 ; 23.7574005127  
7.603883 ; 22.0513267517  
6.990671 ; 21.4418659210  
8.004665 ; 22.4321365356  
11.738061 ; 25.4852199554  
12.944936 ; 26.3303260803  
13.362407 ; 26.6103839874  
12.074708 ; 25.7265644073  
8.656979 ; 23.0256404877  
6.917953 ; 21.3672599792  
6.508827 ; 20.9374523163  
8.669615 ; 23.0368366241  
11.891841 ; 25.5960292816  
12.995242 ; 26.3643894196  
13.293981 ; 26.5648841858  
11.193274 ; 25.0846843719  
7.936239 ; 22.3680362701  
6.432056 ; 20.8548088074  
6.205558 ; 20.6070861816  
9.508848 ; 23.7574005127  
12.074708 ; 25.7265644073  
13.017415 ; 26.3793754578  
13.242482 ; 26.5305385590  
10.890244 ; 24.8562431335  
8.378983 ; 22.7764854431  
7.241964 ; 21.6957683563  
7.181882 ; 21.6356029510  
10.860919 ; 24.8339118958  
12.616633 ; 26.1058235168  
13.298272 ; 26.5677433014  
13.281583 ; 26.5566253662  
10.344266 ; 24.4337139130  
8.216858 ; 22.6286258698  
7.344007 ; 21.7971954346  
7.479429 ; 21.9303588867  
11.444806 ; 25.2711925507  
12.982606 ; 26.3558425903  
13.524531 ; 26.7175731659  
12.944936 ; 26.3303260803  
9.236574 ; 23.5284461975  
7.134437 ; 21.5878543854  
6.448745 ; 20.8728313446  
7.385969 ; 21.8386325836  
11.449098 ; 25.2743511200  
12.829064 ; 26.2515277863  
13.418435 ; 26.6475257874  
12.087344 ; 25.7355365753  
8.370638 ; 22.7689208984  
6.478071 ; 20.9044227600  
6.026983 ; 20.4074897766  
8.119106 ; 22.5385341644  
11.661290 ; 25.4295387268  
12.901544 ; 26.3008728027  
13.345717 ; 26.5993022919  
11.511802 ; 25.3204078674  
8.418083 ; 22.8118572235  
6.951570 ; 21.4018135071  
6.704330 ; 21.1450176239  
9.756088 ; 23.9615459442  
12.292623 ; 25.8804092407  
13.233899 ; 26.5248050690  
13.414144 ; 26.6446838379  
10.967015 ; 24.9145145416  
8.316040 ; 22.7193088531  
7.130384 ; 21.5837669373  
7.040977 ; 21.4931735992  
10.757684 ; 24.7549762726  
14.569282 ; 27.3885459900  
14.785766 ; 27.5235328674  
14.002322 ; 27.0285644531  
10.200261 ; 24.3198013306  
7.770061 ; 22.2108116150  
6.849527 ; 21.2965755463  
6.968259 ; 21.4189262390  
11.584519 ; 25.3736114502  
13.123750 ; 26.4510097504  
13.669728 ; 26.8128452301  
13.140439 ; 26.4622173309  
9.415388 ; 23.6793079376  
7.420778 ; 21.8728866577  
6.793737 ; 21.2385978699  
7.651329 ; 22.0970973969  
11.981248 ; 25.6600170135  
13.208865 ; 26.5080680847  
13.613938 ; 26.7763175964  
12.386083 ; 25.9458312988  
9.120703 ; 23.4296455383  
7.535457 ; 21.9849834442  
7.007360 ; 21.4589138031  
7.931947 ; 22.3640022278  
11.584519 ; 25.3736114502  
12.944936 ; 26.3303260803  
13.273238 ; 26.5510616302  
11.623620 ; 25.4021263123  
8.665323 ; 23.0330352783  
7.360696 ; 21.8136940002  
6.972551 ; 21.4233226776  
8.993626 ; 23.3203220367  
11.912822 ; 25.6110744476  
13.021707 ; 26.3822746277  
13.208865 ; 26.5080680847  
10.761737 ; 24.7580852509  
8.089781 ; 22.5113639832  
6.994724 ; 21.4460086823  
6.899833 ; 21.3485870361  
10.902881 ; 24.8658504486  
12.803792 ; 26.2342796326  
13.422488 ; 26.6502094269  
13.252257 ; 26.5370635986  
9.965658 ; 24.1319046021  
7.570266 ; 22.0187816620  
6.652593 ; 21.0904865265  
6.725311 ; 21.1670513153  
11.337279 ; 25.1918010712  
12.969970 ; 26.3472881317  
13.549565 ; 26.7340469360  
13.140439 ; 26.4622173309  
9.602547 ; 23.8351783752  
7.659673 ; 22.1051273346  
7.040977 ; 21.4931735992  
7.709980 ; 22.1534156799  
12.016057 ; 25.6848449707  
13.229846 ; 26.5220985413  
13.655900 ; 26.8038005829  
12.612580 ; 26.1030292511  
9.529829 ; 23.7748603821  
7.992029 ; 22.4203262329  
7.441759 ; 21.8934783936  
